Shipment_ID,Order_Date,Shipping_Mode,Region,Market,Product_Category,Priority,Distance_km,Shipment_Weight_kg,Order_Quantity,Scheduled_Days,Actual_Delivery_Days,Shipping_Cost,Sales_Value,Delay_Days,On_Time,Cost_per_Unit
SHP101181,2017-08-04 15:22:03.661830916,Standard Class,USCA,Pacific Asia,Office Supplies,High,1325.91,14.03,3,4,6,86.01,292.64,2,0,28.67
SHP101182,2017-08-04 19:44:59.549774888,Second Class,Oceania,LATAM,Clothing,Medium,796.96,5.88,1,3,3,83.98,125.37,0,1,83.98
SHP101183,2017-08-05 00:07:55.437718860,Standard Class,Central America,Europe,Sports,Medium,1141.73,9.59,5,4,5,101.92,347.85,1,0,20.384
SHP101184,2017-08-05 04:30:51.325662832,Standard Class,Western Europe,Pacific Asia,Office Supplies,Medium,1270.32,19.74,2,4,6,101.8,364.22,2,0,50.9
SHP101185,2017-08-05 08:53:47.213606804,Standard Class,USCA,Pacific Asia,Technology,Medium,1272.54,14.78,4,4,7,85.82,356.92,3,0,21.455
SHP101186,2017-08-05 13:16:43.101550776,Second Class,USCA,Europe,Sports,Critical,1236.96,16.66,5,3,3,113.9,552.84,0,1,22.78
SHP101187,2017-08-05 17:39:38.989494748,First Class,Central America,Africa,Technology,High,811.27,15.04,2,2,1,118.28,245.53,0,1,59.14
SHP101188,2017-08-05 22:02:34.877438720,First Class,Western Europe,Africa,Office Supplies,Critical,843.91,29.8,2,2,2,125.46,371.36,0,1,62.73
SHP101189,2017-08-06 02:25:30.765382692,Standard Class,South America,USCA,Office Supplies,Medium,2051.12,13.87,2,4,4,140.92,210.45,0,1,70.46
SHP101190,2017-08-06 06:48:26.653326664,First Class,USCA,Pacific Asia,Technology,Medium,882.4,9.85,3,2,2,115.55,239.94,0,1,38.516666666666666
SHP101191,2017-08-06 11:11:22.541270636,Second Class,Western Europe,LATAM,Sports,Medium,813.56,7.36,2,3,3,60.99,247.42,0,1,30.495
SHP101192,2017-08-06 15:34:18.429214608,Standard Class,Eastern Asia,LATAM,Sports,Medium,887.73,13.98,4,4,6,73.84,494.68,2,0,18.46
SHP101193,2017-08-06 19:57:14.317158580,Standard Class,USCA,Pacific Asia,Sports,Medium,932.48,3.18,5,4,6,72.99,338.2,2,0,14.597999999999999
SHP101194,2017-08-07 00:20:10.205102552,Standard Class,Oceania,Africa,Office Supplies,High,177.45,11.01,3,4,4,41.88,327.62,0,1,13.96
SHP101195,2017-08-07 04:43:06.093046524,First Class,Central America,Pacific Asia,Office Supplies,Medium,398.21,10.88,5,2,4,90.66,611.1,2,0,18.131999999999998
SHP101196,2017-08-07 09:06:01.980990496,Second Class,Western Europe,USCA,Technology,Medium,726.23,5.75,3,3,4,73.37,320.5,1,0,24.456666666666667
SHP101197,2017-08-07 13:28:57.868934468,Second Class,Central America,Pacific Asia,Technology,Medium,168.59,7.31,5,3,4,61.21,273.21,1,0,12.242
SHP101198,2017-08-07 17:51:53.756878440,Standard Class,Oceania,Europe,Clothing,Medium,796.05,19.02,4,4,6,99.26,522.44,2,0,24.815
SHP101199,2017-08-07 22:14:49.644822412,Second Class,South America,Africa,Clothing,High,923.97,13.83,2,3,4,108.5,299.2,1,0,54.25
SHP101200,2017-08-08 02:37:45.532766384,Standard Class,Oceania,Europe,Clothing,Medium,260.42,12.88,4,4,7,63.87,469.08,3,0,15.9675
SHP101201,2017-08-08 07:00:41.420710356,Standard Class,South America,Europe,Technology,Medium,480.83,14.42,3,4,3,57.37,349.3,0,1,19.12333333333333
SHP101202,2017-08-08 11:23:37.308654328,Second Class,Central America,Pacific Asia,Sports,Low,1773.38,12.82,5,3,3,128.94,623.73,0,1,25.788
SHP101203,2017-08-08 15:46:33.196598300,Standard Class,South America,Pacific Asia,Clothing,High,1149.54,24.13,3,4,4,103.92,393.59,0,1,34.64
SHP101204,2017-08-08 20:09:29.084542272,First Class,USCA,LATAM,Technology,High,1106.05,13.04,3,2,3,130.61,247.39,1,0,43.53666666666667
SHP101205,2017-08-09 00:32:24.972486244,Standard Class,South America,Europe,Office Supplies,High,1637.12,5.46,3,4,6,98.87,266.43,2,0,32.95666666666667
SHP101206,2017-08-09 04:55:20.860430216,Second Class,South America,Pacific Asia,Sports,Low,404.68,29.86,5,3,3,114.04,307.46,0,1,22.808
SHP101207,2017-08-09 09:18:16.748374188,Standard Class,USCA,LATAM,Clothing,Medium,261.13,14.93,5,4,3,90.74,345.38,0,1,18.148
SHP101208,2017-08-09 13:41:12.636318160,Second Class,South America,Europe,Office Supplies,Medium,1498.0,8.81,3,3,4,105.44,285.8,1,0,35.14666666666667
SHP101209,2017-08-09 18:04:08.524262132,Standard Class,USCA,LATAM,Sports,Critical,741.22,6.11,2,4,5,71.22,177.7,1,0,35.61
SHP101210,2017-08-09 22:27:04.412206104,Standard Class,USCA,Africa,Sports,Critical,395.78,15.15,2,4,2,58.98,317.72,0,1,29.49
SHP101211,2017-08-10 02:50:00.300150076,First Class,South America,USCA,Office Supplies,High,176.01,11.42,3,2,2,85.86,421.97,0,1,28.62
SHP101212,2017-08-10 07:12:56.188094048,Standard Class,USCA,Europe,Clothing,Low,894.86,28.96,3,4,3,123.27,352.49,0,1,41.089999999999996
SHP101213,2017-08-10 11:35:52.076038020,First Class,Western Europe,Pacific Asia,Clothing,Critical,679.93,10.07,3,2,2,85.1,414.87,0,1,28.366666666666664
SHP101214,2017-08-10 15:58:47.963981992,Same Day,South America,Africa,Office Supplies,Medium,596.25,7.69,3,1,1,108.24,181.47,0,1,36.08
SHP101215,2017-08-10 20:21:43.851925964,Standard Class,South America,LATAM,Office Supplies,High,76.49,19.94,3,4,5,67.82,511.72,1,0,22.606666666666666
SHP101216,2017-08-11 00:44:39.739869936,Standard Class,Oceania,USCA,Office Supplies,Medium,2034.18,20.27,3,4,5,123.5,386.27,1,0,41.166666666666664
SHP101217,2017-08-11 05:07:35.627813908,Second Class,Oceania,Europe,Technology,Medium,217.89,13.37,3,3,2,56.87,271.53,0,1,18.956666666666667
SHP101218,2017-08-11 09:30:31.515757880,Same Day,Oceania,USCA,Sports,Medium,640.73,17.67,3,1,3,116.49,368.48,2,0,38.83
SHP101219,2017-08-11 13:53:27.403701852,First Class,South America,Africa,Clothing,Low,562.58,11.93,7,2,1,90.74,466.16,0,1,12.962857142857143
SHP101220,2017-08-11 18:16:23.291645824,Standard Class,Oceania,USCA,Clothing,Medium,1172.55,13.85,3,4,5,95.25,368.22,1,0,31.75
SHP101221,2017-08-11 22:39:19.179589796,First Class,Western Europe,Europe,Office Supplies,High,811.27,23.12,2,2,2,92.52,513.68,0,1,46.26
SHP101222,2017-08-12 03:02:15.067533768,Standard Class,Central America,Africa,Office Supplies,Low,1080.24,17.18,4,4,4,114.11,313.37,0,1,28.5275
SHP101223,2017-08-12 07:25:10.955477740,Same Day,Oceania,LATAM,Office Supplies,Medium,897.98,11.1,3,1,2,131.14,318.59,1,0,43.71333333333333
SHP101224,2017-08-12 11:48:06.843421712,Same Day,USCA,Europe,Sports,Low,462.18,25.63,5,1,2,141.89,389.19,1,0,28.377999999999997
SHP101225,2017-08-12 16:11:02.731365684,Standard Class,Oceania,USCA,Office Supplies,Medium,1054.66,3.32,4,4,6,67.01,316.65,2,0,16.7525
SHP101226,2017-08-12 20:33:58.619309656,Standard Class,Western Europe,Europe,Office Supplies,Critical,795.04,32.004999999999995,3,4,4,116.95,658.46,0,1,38.983333333333334
SHP101227,2017-08-13 00:56:54.507253628,Standard Class,USCA,Africa,Sports,Medium,2338.11,4.77,3,4,5,125.97,155.95,1,0,41.99
SHP101228,2017-08-13 05:19:50.395197600,Standard Class,USCA,USCA,Clothing,Low,679.48,8.63,1,4,4,68.09,201.97,0,1,68.09
SHP101229,2017-08-13 09:42:46.283141572,First Class,USCA,LATAM,Clothing,High,353.28,11.91,7,2,3,102.49,734.84,1,0,14.641428571428571
SHP101230,2017-08-13 14:05:42.171085544,Standard Class,USCA,Pacific Asia,Technology,High,1087.52,11.24,4,4,5,83.56,575.25,1,0,20.89
SHP101231,2017-08-13 18:28:38.059029516,Standard Class,Eastern Asia,LATAM,Sports,Low,617.73,21.19,5,4,4,85.56,478.37,0,1,17.112000000000002
SHP101232,2017-08-13 22:51:33.946973488,Standard Class,Eastern Asia,Europe,Clothing,High,783.59,6.81,1,4,2,47.33,130.92,0,1,47.33
SHP101233,2017-08-14 03:14:29.834917460,Same Day,USCA,Pacific Asia,Clothing,High,263.11,14.06,1,1,2,104.78,174.69,1,0,104.78
SHP101234,2017-08-14 07:37:25.722861432,Second Class,USCA,Africa,Sports,High,1184.57,8.86,3,3,4,81.25,314.07,1,0,27.083333333333332
SHP101235,2017-08-14 12:00:21.610805404,Standard Class,USCA,USCA,Clothing,Medium,544.03,14.33,1,4,4,65.19,248.35,0,1,65.19
SHP101236,2017-08-14 16:23:17.498749376,Standard Class,Western Europe,USCA,Sports,Critical,946.68,11.76,5,4,3,81.01,264.15,0,1,16.202
SHP101237,2017-08-14 20:46:13.386693348,Same Day,Oceania,Africa,Clothing,Low,2338.11,12.82,5,1,3,172.335,577.14,2,0,34.467
SHP101238,2017-08-15 01:09:09.274637320,First Class,Central America,Europe,Office Supplies,Medium,650.62,9.0,3,2,3,99.97,208.37,1,0,33.32333333333333
SHP101239,2017-08-15 05:32:05.162581292,Standard Class,USCA,LATAM,Sports,Medium,1293.27,9.2,3,4,4,99.51,203.24,0,1,33.17
SHP101240,2017-08-15 09:55:01.050525264,Standard Class,Oceania,Pacific Asia,Sports,Medium,684.54,14.27,4,4,3,83.96,400.61,0,1,20.99
SHP101241,2017-08-15 14:17:56.938469236,Standard Class,Western Europe,Africa,Clothing,High,467.29,20.47,2,4,4,69.33,244.49,0,1,34.665
SHP101242,2017-08-15 18:40:52.826413208,Standard Class,Western Europe,Europe,Sports,Medium,1812.89,8.77,5,4,6,109.53,319.57,2,0,21.906
SHP101243,2017-08-15 23:03:48.714357180,Second Class,USCA,Europe,Technology,Low,126.64,7.55,1,3,4,42.67,127.96,1,0,42.67
SHP101244,2017-08-16 03:26:44.602301152,First Class,South America,Pacific Asia,Technology,Medium,1515.9,17.07,4,2,2,130.9,505.24,0,1,32.725
SHP101245,2017-08-16 07:49:40.490245124,Standard Class,Western Europe,Africa,Sports,Medium,109.82,11.97,1,4,5,50.23,246.68,1,0,50.23
SHP101246,2017-08-16 12:12:36.378189096,First Class,South America,LATAM,Technology,Critical,1415.84,19.24,7,2,2,135.91,690.92,0,1,19.415714285714284
SHP101247,2017-08-16 16:35:32.266133068,Standard Class,Western Europe,LATAM,Clothing,Medium,792.22,7.4,3,4,6,62.46,319.99,2,0,20.82
SHP101248,2017-08-16 20:58:28.154077040,Second Class,South America,Africa,Clothing,High,354.12,4.58,2,3,5,46.01,197.79,2,0,23.005
SHP101249,2017-08-17 01:21:24.042021012,Second Class,South America,USCA,Sports,High,572.86,9.09,3,3,3,79.83,257.23,0,1,26.61
SHP101250,2017-08-17 05:44:19.929964984,Standard Class,USCA,LATAM,Clothing,High,1247.45,7.99,5,4,4,85.3,485.91,0,1,17.06
SHP101251,2017-08-17 10:07:15.817908956,Standard Class,USCA,USCA,Clothing,High,2338.11,11.67,2,4,1,113.4,259.74,0,1,56.7
SHP101252,2017-08-17 14:30:11.705852928,Second Class,Oceania,Africa,Technology,Medium,185.37,8.58,6,3,2,81.64,599.85,0,1,13.606666666666667
SHP101253,2017-08-17 18:53:07.593796900,Standard Class,South America,Europe,Clothing,High,373.08,18.31,3,4,3,80.64,444.04,0,1,26.88
SHP101254,2017-08-17 23:16:03.481740872,Standard Class,Eastern Asia,Africa,Clothing,High,241.59,10.4,2,4,5,32.03,259.01,1,0,16.015
SHP101255,2017-08-18 03:38:59.369684844,Standard Class,Western Europe,Europe,Technology,High,680.41,13.23,2,4,4,77.25,261.39,0,1,38.625
SHP101256,2017-08-18 08:01:55.257628816,Same Day,USCA,Africa,Office Supplies,Critical,1440.7,13.29,1,1,1,153.54,157.11,0,1,153.54
SHP101257,2017-08-18 12:24:51.145572788,Standard Class,Central America,USCA,Sports,High,211.31,13.56,5,4,4,60.63,296.12,0,1,12.126000000000001
SHP101258,2017-08-18 16:47:47.033516760,First Class,Western Europe,USCA,Sports,High,777.08,12.02,2,2,3,98.18,275.97,1,0,49.09
SHP101259,2017-08-18 21:10:42.921460732,Standard Class,Oceania,Africa,Office Supplies,Critical,1410.98,16.13,4,4,5,103.55,386.49,1,0,25.8875
SHP101260,2017-08-19 01:33:38.809404704,First Class,Oceania,Europe,Technology,Medium,566.49,7.86,5,2,1,94.16,281.43,0,1,18.832
SHP101261,2017-08-19 05:56:34.697348676,Second Class,South America,Africa,Technology,Medium,903.79,26.3,6,3,3,133.28,576.57,0,1,22.213333333333335
SHP101262,2017-08-19 10:19:30.585292648,First Class,Oceania,Europe,Clothing,Medium,1728.42,10.7,2,2,1,117.03,219.47,0,1,58.515
SHP101263,2017-08-19 14:42:26.473236620,Standard Class,USCA,USCA,Clothing,Medium,316.01,5.92,4,4,6,43.36,460.94,2,0,10.84
SHP101264,2017-08-19 19:05:22.361180592,Second Class,Oceania,Pacific Asia,Sports,High,142.21,13.51,6,3,4,75.21,495.86,1,0,12.534999999999998
SHP101265,2017-08-19 23:28:18.249124564,Second Class,Western Europe,LATAM,Sports,High,982.1,7.63,3,3,2,88.4,323.21,0,1,29.46666666666667
SHP101266,2017-08-20 03:51:14.137068536,Standard Class,Eastern Asia,USCA,Technology,High,1000.91,17.57,3,4,4,95.82,327.82,0,1,31.939999999999998
SHP101267,2017-08-20 08:14:10.025012508,Standard Class,Eastern Asia,Africa,Clothing,Critical,536.33,32.004999999999995,5,4,4,110.54,340.77,0,1,22.108
SHP101268,2017-08-20 12:37:05.912956480,Standard Class,South America,Africa,Technology,Medium,456.67,7.9,1,4,2,42.77,181.61,0,1,42.77
SHP101269,2017-08-20 17:00:01.800900452,Standard Class,Oceania,Europe,Office Supplies,High,803.76,14.63,2,4,5,86.33,326.84,1,0,43.165
SHP101270,2017-08-20 21:22:57.688844424,First Class,Oceania,LATAM,Sports,Medium,310.97,4.64,6,2,2,66.24,555.08,0,1,11.04
SHP101271,2017-08-21 01:45:53.576788396,Standard Class,Eastern Asia,USCA,Sports,Medium,311.41,15.64,5,4,6,65.12,449.52,2,0,13.024000000000001
SHP101272,2017-08-21 06:08:49.464732368,Standard Class,South America,LATAM,Technology,Medium,1242.03,7.48,2,4,3,80.1,282.43,0,1,40.05
SHP101273,2017-08-21 10:31:45.352676340,Second Class,Oceania,LATAM,Clothing,High,292.29,8.64,3,3,3,67.65,338.16,0,1,22.55
SHP101274,2017-08-21 14:54:41.240620312,Standard Class,South America,USCA,Clothing,Medium,152.14,6.65,3,4,3,40.16,376.08,0,1,13.386666666666665
SHP101275,2017-08-21 19:17:37.128564284,Standard Class,USCA,Europe,Office Supplies,High,455.93,18.22,3,4,3,81.04,293.08,0,1,27.013333333333335
SHP101276,2017-08-21 23:40:33.016508256,Standard Class,Western Europe,Europe,Office Supplies,Medium,546.56,21.2,2,4,3,91.55,162.76,0,1,45.775
SHP101277,2017-08-22 04:03:28.904452228,Same Day,USCA,Europe,Office Supplies,Medium,1080.16,12.34,4,1,3,127.41,289.36,2,0,31.8525
SHP101278,2017-08-22 08:26:24.792396200,First Class,Oceania,Pacific Asia,Technology,Medium,488.68,7.57,2,2,2,82.26,124.21,0,1,41.13
SHP101279,2017-08-22 12:49:20.680340172,First Class,Oceania,LATAM,Sports,Medium,1916.2,29.2,2,2,3,169.85,380.26,1,0,84.925
SHP101280,2017-08-22 17:12:16.568284144,Standard Class,Oceania,Pacific Asia,Technology,Critical,833.98,8.06,3,4,4,66.13,298.16,0,1,22.043333333333333
SHP101281,2017-08-22 21:35:12.456228116,Second Class,Eastern Asia,Europe,Technology,Low,405.64,3.71,5,3,2,46.22,404.8,0,1,9.244
SHP101282,2017-08-23 01:58:08.344172088,Standard Class,Eastern Asia,USCA,Clothing,Critical,1049.43,15.68,4,4,4,96.13,474.42,0,1,24.0325
SHP101283,2017-08-23 06:21:04.232116060,Standard Class,Oceania,LATAM,Office Supplies,Critical,1894.65,6.64,1,4,5,102.93,173.56,1,0,102.93
SHP101284,2017-08-23 10:44:00.120060032,Standard Class,Oceania,USCA,Sports,Critical,1219.61,20.98,5,4,3,120.74,610.02,0,1,24.148
SHP101285,2017-08-23 15:06:56.008004004,Second Class,Western Europe,Africa,Office Supplies,Medium,199.12,9.88,3,3,4,59.24,129.26,1,0,19.746666666666666
SHP101286,2017-08-23 19:29:51.895947976,Standard Class,Western Europe,LATAM,Office Supplies,Critical,583.66,16.98,3,4,4,70.49,347.31,0,1,23.496666666666666
SHP101287,2017-08-23 23:52:47.783891948,Standard Class,South America,USCA,Office Supplies,Medium,936.51,26.33,4,4,4,99.95,456.53,0,1,24.9875
SHP101288,2017-08-24 04:15:43.671835920,Standard Class,South America,Europe,Sports,Low,1186.23,6.27,3,4,5,51.31,200.9,1,0,17.103333333333335
SHP101289,2017-08-24 08:38:39.559779892,Standard Class,Eastern Asia,Pacific Asia,Clothing,Medium,683.5,8.92,2,4,4,59.34,260.88,0,1,29.67
SHP101290,2017-08-24 13:01:35.447723864,Second Class,Central America,USCA,Sports,Critical,614.01,11.69,1,3,4,99.92,205.68,1,0,99.92
SHP101291,2017-08-24 17:24:31.335667836,Standard Class,Western Europe,Africa,Sports,Low,2331.21,28.38,2,4,4,167.11,379.33,0,1,83.555
SHP101292,2017-08-24 21:47:27.223611808,Second Class,South America,Europe,Clothing,Medium,1231.57,8.48,2,3,4,84.44,277.14,1,0,42.22
SHP101293,2017-08-25 02:10:23.111555780,Standard Class,Western Europe,Africa,Sports,Low,1051.65,8.78,3,4,2,90.74,320.36,0,1,30.246666666666666
SHP101294,2017-08-25 06:33:18.999499752,First Class,Western Europe,Pacific Asia,Sports,Medium,505.29,15.85,2,2,1,89.52,242.81,0,1,44.76
SHP101295,2017-08-25 10:56:14.887443724,Second Class,USCA,Africa,Technology,Low,811.27,8.87,2,3,4,74.29,173.82,1,0,37.145
SHP101296,2017-08-25 15:19:10.775387696,Standard Class,Central America,USCA,Sports,High,1064.21,13.25,2,4,6,104.12,259.74,2,0,52.06
SHP101297,2017-08-25 19:42:06.663331668,Standard Class,Western Europe,USCA,Technology,Medium,1321.3,5.19,4,4,3,84.39,351.39,0,1,21.0975
SHP101298,2017-08-26 00:05:02.551275640,Second Class,USCA,Europe,Technology,High,780.79,32.004999999999995,1,3,3,125.2,199.94,0,1,125.2
SHP101299,2017-08-26 04:27:58.439219612,First Class,Central America,Pacific Asia,Technology,High,1233.76,5.81,2,2,3,106.31,211.17,1,0,53.155
SHP101300,2017-08-26 08:50:54.327163584,Standard Class,USCA,Pacific Asia,Office Supplies,Critical,1254.68,10.21,2,4,5,85.14,171.81,1,0,42.57
SHP101301,2017-08-26 13:13:50.215107556,Standard Class,USCA,LATAM,Clothing,Medium,1379.15,11.97,4,4,2,100.35,220.89,0,1,25.0875
SHP101302,2017-08-26 17:36:46.103051528,First Class,Central America,LATAM,Office Supplies,High,195.74,32.004999999999995,5,2,1,125.57,831.64,0,1,25.113999999999997
SHP101303,2017-08-26 21:59:41.990995500,Second Class,Western Europe,USCA,Clothing,Medium,596.45,5.88,2,3,3,70.76,126.03,0,1,35.38
SHP101304,2017-08-27 02:22:37.878939472,Standard Class,Western Europe,Africa,Sports,Medium,1107.82,32.004999999999995,3,4,5,109.26,384.4,1,0,36.42
SHP101305,2017-08-27 06:45:33.766883444,Standard Class,South America,Africa,Technology,High,812.91,18.48,5,4,7,87.89,259.68,3,0,17.578
SHP101306,2017-08-27 11:08:29.654827416,Standard Class,Western Europe,Europe,Office Supplies,High,1257.26,15.32,3,4,4,86.44,443.19,0,1,28.813333333333333
SHP101307,2017-08-27 15:31:25.542771388,Second Class,Western Europe,Pacific Asia,Sports,High,1051.23,7.09,1,3,2,88.26,78.94,0,1,88.26
SHP101308,2017-08-27 19:54:21.430715360,Standard Class,Western Europe,USCA,Office Supplies,High,83.83,16.68,1,4,5,46.39,216.45,1,0,46.39
SHP101309,2017-08-28 00:17:17.318659332,Same Day,South America,Africa,Sports,Medium,1597.14,8.18,4,1,3,129.55,345.7,2,0,32.3875
SHP101310,2017-08-28 04:40:13.206603304,Standard Class,Central America,LATAM,Office Supplies,High,540.08,24.45,5,4,5,77.32,523.73,1,0,15.463999999999999
SHP101311,2017-08-28 09:03:09.094547276,Standard Class,South America,USCA,Sports,Medium,385.82,7.14,1,4,3,50.9,175.4,0,1,50.9
SHP101312,2017-08-28 13:26:04.982491248,Second Class,Western Europe,Europe,Sports,Medium,1563.07,11.45,1,3,5,99.45,111.49,2,0,99.45
SHP101313,2017-08-28 17:49:00.870435220,First Class,Oceania,USCA,Office Supplies,High,1194.03,8.98,3,2,3,107.2,344.86,1,0,35.733333333333334
SHP101314,2017-08-28 22:11:56.758379192,First Class,Western Europe,Africa,Sports,Critical,1705.35,7.08,2,2,1,134.67,267.76,0,1,67.335
SHP101315,2017-08-29 02:34:52.646323164,Standard Class,South America,Europe,Technology,Low,943.67,18.32,4,4,5,97.37,425.81,1,0,24.3425
SHP101316,2017-08-29 06:57:48.534267136,Second Class,USCA,LATAM,Technology,Low,590.62,16.35,2,3,5,80.52,269.58,2,0,40.26
SHP101317,2017-08-29 11:20:44.422211104,Second Class,USCA,LATAM,Technology,Low,869.19,23.69,6,3,5,107.48,368.62,2,0,17.913333333333334
SHP101318,2017-08-29 15:43:40.310155076,Standard Class,South America,Africa,Technology,Medium,329.24,4.58,1,4,4,44.18,154.4,0,1,44.18
SHP101319,2017-08-29 20:06:36.198099048,Standard Class,Eastern Asia,Europe,Clothing,High,235.78,21.87,2,4,4,69.46,381.53,0,1,34.73
SHP101320,2017-08-30 00:29:32.086043020,Standard Class,USCA,LATAM,Office Supplies,High,475.51,32.004999999999995,3,4,6,110.35,651.75,2,0,36.78333333333333
SHP101321,2017-08-30 04:52:27.973986992,Standard Class,Oceania,Europe,Technology,High,2034.5,9.5,3,4,3,92.36,307.51,0,1,30.786666666666665
SHP101322,2017-08-30 09:15:23.861930964,Standard Class,South America,USCA,Technology,High,514.98,32.004999999999995,3,2,3,140.95,550.07,1,0,46.98333333333333
SHP101323,2017-08-30 13:38:19.749874936,Standard Class,USCA,Pacific Asia,Technology,Medium,155.71,10.54,3,4,3,34.51,445.51,0,1,11.503333333333332
SHP101324,2017-08-30 18:01:15.637818908,Same Day,USCA,Pacific Asia,Clothing,Low,697.9,5.73,3,1,3,100.88,391.13,2,0,33.626666666666665
SHP101325,2017-08-30 22:24:11.525762880,Standard Class,Central America,Pacific Asia,Office Supplies,Low,509.59,10.3,3,4,4,74.38,317.22,0,1,24.793333333333333
SHP101326,2017-08-31 02:47:07.413706852,Second Class,Western Europe,LATAM,Sports,High,1615.88,21.68,2,3,5,110.48,288.6,2,0,55.24
SHP101327,2017-08-31 07:10:03.301650824,Standard Class,USCA,Africa,Clothing,High,1943.53,7.68,3,4,5,106.57,262.68,1,0,35.52333333333333
SHP101328,2017-08-31 11:32:59.189594796,Standard Class,USCA,Pacific Asia,Technology,High,569.87,8.76,2,4,3,56.23,258.11,0,1,28.115
SHP101329,2017-08-31 15:55:55.077538768,Standard Class,Central America,Africa,Technology,Medium,943.04,16.89,3,4,6,88.64,338.36,2,0,29.546666666666667
SHP101330,2017-08-31 20:18:50.965482740,Standard Class,South America,Pacific Asia,Clothing,Medium,998.28,12.2,2,4,6,83.11,155.95,2,0,41.555
SHP101331,2017-09-01 00:41:46.853426712,Second Class,South America,USCA,Office Supplies,Critical,756.41,16.8,1,3,5,89.36,269.49,2,0,89.36
SHP101332,2017-09-01 05:04:42.741370684,Standard Class,Central America,Pacific Asia,Office Supplies,Low,659.08,13.88,4,4,4,64.0,440.93,0,1,16.0
SHP101333,2017-09-01 09:27:38.629314656,Second Class,Central America,Africa,Sports,High,364.25,15.86,3,3,3,79.67,425.05,0,1,26.55666666666667
SHP101334,2017-09-01 13:50:34.517258628,Standard Class,Eastern Asia,LATAM,Clothing,Medium,130.14,9.6,2,4,5,44.68,212.11,1,0,22.34
